charge_mwh,discharge_mwh
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
0,0
0,0
0,43.84289407
0,3.591270835
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.763601147,0
0,2.763601147
0,0
0,0
0,0
17.44459762,12.31292743
47.4341649,0
47.4341649,0
29.40322713,29.40322713
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
0,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
43.52000792,0
9.045827179,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.78796747,0
47.4341649,0
41.77786762,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
0,0
38.45527274,0
43.68078237,0
17.8639449,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.102528744,0
0,0.102528744
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.726417351,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.409303584,0
4.088100542,0
0,7.223821477
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,11.97767071
0,0
9.038746477,0
2.426488884,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.512435351,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,52.70462767
0,0
2.776593324,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.770851663,0
0,0
0,50.84281732
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
5.131670195,0
47.4341649,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.253551576,0
5.119914215,0
0,7.373465791
0,0
0,0
0,0
6.935539725,6.935539725
47.4341649,0
5.131670195,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
0,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12.70769957,12.70769957
47.4341649,2.560684293
47.4341649,0
8.820941248,1.12858676
27.18670421,27.18670421
43.18679275,43.18679275
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31.74940146,31.74940146
19.10144987,19.10144987
10.57283254,5.441162346
47.4341649,0
47.4341649,0
3.64493592,3.64493592
15.19109862,15.19109862
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
25.32194913,0
47.4341649,0
27.24388597,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
12.83665156,0
39.72918354,0
0,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.435926425,2.30425623
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.19595938,20.19595938
28.67145806,28.67145806
47.4341649,25.35048146
47.4341649,12.79655293
4.299145324,1.168132687
47.4341649,7.286472951
0,19.12070164
39.26768237,20.14698074
24.61193574,24.61193574
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
5.131670195,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,4.974782768
4.732192261,0
0.242590507,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,0.234722373
0,0
0.234722373,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
4.716211438,0
0.478637259,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.49022103
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
4.817446525,0
0.560383741,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.031425074,0
0,52.70462767
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.588906658,0
0,0
0,4.588906658
0,0
0,0
0,0
1.760357227,1.760357227
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,5.646760274
0,0
4.824813722,0
0.821946552,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.9503227,26.9503227
11.31162475,11.31162475
0.538643498,0.538643498
5.131670195,0
47.4341649,0
47.4341649,0
5.953715631,5.953715631
0,0
0,33.24988269
33.24988269,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0.948816321,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.948816321
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0.990521886
0,0
0.990521886,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,0
0,1.045540185
0,0
1.045540185,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.443448766,0
0,4.443448766
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.160325423,0
0,0
0,4.160325423
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.358070121,0
0,0
0,2.358070121
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.266758707,0
0,0
0,4.266758707
0,0
0,0
47.4341649,0
47.4341649,0
0,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.000568208,0
0,0
0,1.000568208
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
0,19.75823866
40.16080976,15.2709009
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.17698884,0
35.88381132,0
37.93919984,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
4.491646838,0
1.319916302,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5.81156314
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
21.15293864,0
0,0
47.4341649,0
31.41289646,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.174038616,0
2.009319262,0
0,3.183357877
0,0
0,0
6.476201219,0
13.8966763,0
20.93724678,0
15.36926046,0
18.11046498,0
25.21015027,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.233923785,3.233923785
5.59613909,5.59613909
19.3478775,19.3478775
31.24280625,0
47.4341649,41.96160617
0,25.78939159
0,10.79593458
11.18107426,11.31111308
47.4341649,0
47.4341649,0
35.66182398,30.53015378
41.47246175,41.47246175
37.82170932,37.82170932
0,0
0,0.767472433
0,0
0.767472433,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
47.4341649,0
5.131670195,0
47.4341649,0
0,0
0,0
0,0
0,1.729464357
0,0
0,0
0.79425728,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.935207077,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.382034472,0
0,0
0,3.382034472
0,0
0,0
0,0
0,0
3.363350379,0
19.16042598,0
30.04205873,0
47.4341649,0
0,0
0,0
0,52.70462767
0,0
3.142280093,0
0.577993353,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.498549204,0
0,0
0,52.70462767
0,0.809567311
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.10701871,0
0,3.10701871
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
3.17411618,0
12.99148111,0
17.30926272,0
17.7872187,0
17.92984738,0
30.8080739,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0.393153725,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.317037121,0
0,0
0,0.710190846
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.646776403,0
0,0
0,1.646776403
0,0
0,0
0,0
0,0
47.4341649,0
5.131670195,0
0,0
47.4341649,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.152649581,0
2.418173107,0
0,2.570822688
0,0
0,0
38.70818805,38.70818805
34.14644534,34.14644534
47.4341649,14.26433711
47.4341649,0
31.72979898,12.33379168
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.674803315,0
3.626742397,4.301545712
15.56138918,15.56138918
37.50705095,37.50705095
42.32252579,42.32252579
28.32710141,28.32710141
18.86414289,18.86414289
47.4341649,13.37193287
47.4341649,0
44.35613429,25.85253122
25.56503157,25.56503157
37.14784959,37.14784959
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.479166301,0
0,4.479166301
0,0
0,0
0,0
34.44430092,34.44430092
27.73489321,22.60322302
47.4341649,0
47.4341649,0
27.43806402,27.43806402
0,0
0,0
0,0
0,0
0,1.238254556
0.071151088,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.167103468,0
0,52.70462767
0,47.29537233
36.63770355,0
13.89353037,0
0,23.7757077
0,17.07605664
0,9.679469586
6.436631876,0
47.4341649,0
46.12920322,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.559406341,0
47.4341649,0
43.00642876,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.748712609,0
0,0.748712609
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
5.131670195,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.788399568,0
3.753497683,0
0,4.541897251
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.548223588,0
2.353912108,0
5.414999118,0
4.199549715,0
5.349695776,0
8.297298317,0
10.14519964,0
7.303983937,0
6.502881678,0
7.665489427,0
4.6976826,0
5.977251316,0
7.819529678,0
0,52.70462767
0,23.57106922
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.317261044,0
0,0
0,0
12.68272767,0
0,12.99998871
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.426671084,0
0,0
0,0.426671084
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,47.61775603
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.322383699,0
0,0
0,52.70462767
0,0
0,0
0,0
47.4341649,0
47.4341649,0
0,9.045292309
14.1769625,0
0,0
0,20.28365734
0,0
20.28365734,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.249931657,0
0,0
0,0.249931657
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.62059728,0
27.59292524,0
34.10329854,0
2.683178939,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.58922551,41.58922551
47.4341649,22.11354796
47.4341649,0
32.4693866,5.224168445
8.386623446,8.386623446
23.77669577,23.77669577
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.97821754,0
0,0.97821754
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.05749136,0
0,3.05749136
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
27.04540996,0
33.00733263,0
24.45782537,0
15.48943205,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.061300042,0
0,0
0,0.061300042
0,0
6.055290092,0
7.530918092,0
10.46476878,0
15.24458741,0
10.60787138,0
8.212506613,0
5.776180915,0
5.476626278,0
0,52.70462767
0,16.66412189
0.056287464,0.056287464
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.28830049,2.28830049
9.911439538,9.911439538
27.67408022,27.67408022
43.27881082,43.27881082
46.18132669,43.55574459
25.33803519,27.96361728
34.74098935,29.60931916
47.4341649,0
47.4341649,0
23.97303405,23.97303405
35.6114176,35.6114176
35.52947303,52.70462767
22.91897236,13.74954643
6.868860479,0
1.136868229,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.786899965,0.786899965
0,6.744280147
0,52.70462767
9.458308101,0
11.55805862,0
17.00518096,0
21.42736014,0
0,28.94274677
28.94274677,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
25.71505588,0
0,25.71505588
0,0
0,0
0,0
47.4341649,0
47.4341649,0
5.131670195,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12.34501558,0
33.56646365,0
28.11308502,0
25.97543575,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
5.131670195,0
47.4341649,0
47.4341649,0
0,0
0,0
0,0
0,0
0,52.70462767
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.424903725,0
36.58375704,0
24.79227182,0
33.19906741,0
0,0
0,0
0,0
0,0
0,47.29537233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,52.70462767
0,0
0,0
0,0
0,0
6.164098113,0
46.40173698,0
47.4341649,0
0,0
0,0
0,0
0,0
0,47.29537233
0,52.70462767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
