price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,objective,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh,bess_additional_export_mwh,profile_charge_mwh,profile_discharge_mwh
163.92,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,7229.370424567976,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.07,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,7229.370424567976,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.57,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,7229.370424567976,5.132739321,0.0,0.0,0.0,5.132739321,858.14268707799,5.132739321,858.14268707799,5.132739321,5.132739321,0.0,0.0,0.0
169.49,0.4951719340747299,49.517193407472995,0.0,47.892195453044735,0.0,50.482806592527005,8051.156977611351,8051.156977611351,15280.527402179327,15.05389972,0.0,0.0,0.0,15.05389972,2530.7110819292,15.05389972,2530.7110819292,15.05389972,62.94609517304474,47.892195453044735,0.0,0.0
164.5,0.4951719340747299,49.517193407472995,0.0,0.0,0.0,0.0,0.0,0.0,15280.527402179327,26.27732631,0.0,0.0,0.0,26.27732631,4286.3574676872,26.27732631,4286.3574676872,26.27732631,26.27732631,0.0,0.0,0.0
160.91,0.5270462766947299,52.70462766947299,0.0,0.0,3.187434262,0.0,-535.996985360424,-535.996985360424,14744.530416818903,26.98220508,3.3598507199926284,0.0,0.0,26.98220508,4304.4711764124,26.98220508,4304.4711764124,23.62235436000737,23.62235436000737,-3.359850719992629,3.187434262,0.0
163.06,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,14744.530416818903,21.3134862,0.0,0.0,0.0,21.3134862,3445.964448816,21.3134862,3445.964448816,21.3134862,21.3134862,0.0,0.0,0.0
167.73,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,14744.530416818903,13.93618709,0.0,0.0,0.0,13.93618709,2318.2847224215,13.93618709,2318.2847224215,13.93618709,13.93618709,0.0,0.0,0.0
166.61,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,14744.530416818903,1.613642749,0.0,0.0,0.0,1.613642749,266.62219141727,1.613642749,266.62219141727,1.613642749,1.613642749,0.0,0.0,0.0
170.72,0.0,0.0,0.0,50.0,-0.0,52.70462766947299,8467.0,8467.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
168.93,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.99,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.62,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.27,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.66,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.88,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.84,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.93,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.26,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.75,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.73,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.11,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.33,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.27,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.37,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23211.530416818903,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.95,0.00050264039,0.050264039,2.1317739240522826e-10,0.0,0.050264039,0.0,-3.9509385255936813,-3.9509385255936813,23207.579478293308,0.052982949,0.052982949,2.1317739240522826e-10,0.0,0.052982949,3.9509385069300005,0.052982949,3.9509385069300005,0.0,0.0,-0.052982949,0.050264039,0.0
81.71,0.00273177675,0.273177675,0.0,0.0,0.222913636,0.0,-18.87526892942922,-18.87526892942922,23188.704209363877,0.234971604,0.23497160375656861,0.0,0.0,0.234971604,18.87526894932,0.234971604,18.87526894932,2.43431386159898e-10,2.43431386159898e-10,-0.23497160375656861,0.222913636,0.0
80.89,0.00605677224,0.605677224,0.0,0.0,0.332499549,0.0,-27.867086091639873,-27.867086091639873,23160.83712327224,0.350485299,0.3504852986062538,0.0,0.0,0.350485299,27.86708612349,0.350485299,27.86708612349,3.937461467984349e-10,3.937461467984349e-10,-0.3504852986062538,0.332499549,0.0
79.72,0.01992580668,1.992580668,0.0,0.0,1.386903444,0.0,-114.52717258298229,-114.52717258298229,23046.309950689258,1.461924593,1.4619245925905957,0.0,0.0,1.461924593,114.52717261562,1.461924593,114.52717261562,4.0940428824853825e-10,4.0940428824853825e-10,-1.4619245925905957,1.386903444,0.0
80.22,0.035181720730000005,3.518172073,0.0,0.0,1.525591405,0.0,-126.78375029691269,-126.78375029691269,22919.526200392345,1.608114539,1.6081145395254635,0.0,0.0,1.608114539,126.78375025476001,1.608114539,126.78375025476001,0.0,0.0,-1.608114539,1.525591405,0.0
79.74,0.04477026514,4.477026514,0.0,0.0,0.9588544410000001,0.0,-79.20012310874999,-79.20012310874999,22840.326077283597,1.010721326,1.0107213260425132,0.0,0.0,1.010721326,79.20012310536,1.010721326,79.20012310536,0.0,0.0,-1.010721326,0.958854441,0.0
80.82,0.04952466660000001,4.952466660000001,0.0,0.0,0.475440146,0.0,-39.811984963974226,-39.811984963974226,22800.514092319623,0.501157918,0.5011579174809976,0.0,0.0,0.501157918,39.81198500592,0.501157918,39.81198500592,5.190023966150648e-10,5.190023966150648e-10,-0.5011579174809976,0.475440146,0.0
86.16,0.0,0.0,0.0,4.698322404494013,-0.0,4.95246666,398.3237734530024,398.3237734530024,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.698322404494013,4.698322404494013,0.0,0.0
72.28,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.61,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.13,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.26,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.94,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.82,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.03,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.15,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,23198.837865772624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.68,0.4743416490252569,47.43416490252569,50.0,0.0,47.43416490252569,0.0,-1938.0,-1938.0,21260.837865772624,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.76,0.5256583509747431,52.56583509747431,5.409255338945984,0.0,5.131670194948626,0.0,-210.09547736466203,-210.09547736466203,21050.74238840796,0.0,0.0,5.409255338945984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.63,0.5256583509747431,52.56583509747431,0.0,0.0,-0.0,0.0,0.0,0.0,21050.74238840796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.73,1.0,100.0,50.0,0.0,47.43416490252569,0.0,-1433.5,-1433.5,19617.24238840796,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.7,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,19617.24238840796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.53,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,19617.24238840796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.54,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,19617.24238840796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.92,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,19617.24238840796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.75,1.0,100.0,0.0,0.37549980381443593,0.395811547,0.395811547,-5.31415666831155,-5.31415666831155,19611.92823173965,0.417222004,0.41722200423826217,0.0,0.0,0.417222004,53.14156664948,0.417222004,53.14156664948,0.0,0.37549980381443593,-0.04172220018556405,0.395811547,0.0
139.64,1.0,100.0,0.0,1.879510264662695,1.9811777739999998,1.9811777739999996,-28.873454355405542,-28.873454355405542,19583.054777384245,2.088344738,2.088344738514106,0.0,0.0,2.088344738,288.73454347588,2.088344738,288.73454347588,0.0,1.879510264662695,-0.20883447333730487,1.981177774,0.0
139.99,1.0,100.0,0.0,2.895797724957652,3.052438818,3.052438818,-44.598502517004036,-44.598502517004036,19538.45627486724,3.217553028,3.217553027730725,0.0,0.0,3.217553028,445.9850252110801,3.217553028,445.9850252110801,2.6927526874942487e-10,2.8957977252269274,-0.32175530277307285,3.052438818,0.0
142.58,1.0,100.0,0.0,2.968284369279642,3.12884645,3.12884645,-46.569083659762754,-46.569083659762754,19491.887191207476,3.298093744,3.298093743644047,0.0,0.0,3.298093744,465.69083665280004,3.298093744,465.69083665280004,3.5595304481716994e-10,2.968284369635595,-0.32980937436440483,3.12884645,0.0
149.4,1.0,100.0,0.0,2.7270508768483093,2.874564022,2.8745640219999995,-44.85089675433268,-44.85089675433268,19447.036294453144,3.03005653,3.0300565298314552,0.0,0.0,3.03005653,448.5089675706,3.03005653,448.5089675706,1.6854473372518441e-10,2.727050877016854,-0.30300565298314597,2.874564022,0.0
155.2,1.0,100.0,0.0,1.0787795809234397,1.137133523,1.137133523,-18.43754168168966,-18.43754168168966,19428.598752771453,1.198643979,1.198643978803822,0.0,0.0,1.198643979,184.37541684978,1.198643979,184.37541684978,1.9617818480810456e-10,1.078779581119618,-0.11986439788038217,1.137133523,0.0
172.73,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,19428.598752771453,0.12448195,0.0,0.0,0.0,0.12448195,21.3299821325,0.12448195,21.3299821325,0.12448195,0.12448195,0.0,0.0,0.0
194.7,0.4729537233,47.29537233,0.0,50.000000000499966,-0.0,52.70462767,9666.000000096654,9666.000000096654,29094.598752868107,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,50.000000000499966,50.000000000499966,0.0,52.70462767
194.67,0.0,0.0,0.0,44.86832980455141,-0.0,47.29537233,8672.59946792174,8672.59946792174,37767.19822078985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,44.86832980455141,44.86832980455141,0.0,47.29537233
177.98,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,37767.19822078985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.99,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,37767.19822078985,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
