price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
72.38,0.9486074033866696,94.86074033866696,0.0,0.0,3.1913706146419285,0.0,-243.48632,8558.017193476044,3.3640000000000003,3.3640000000000003,0.0,0.0,3.3640000000000003,243.48632,3.3640000000000003,243.48632,0.0,0.0
100.31,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.43,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.09,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.36,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.78,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.49,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.12,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.95,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.43,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.29,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.2,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.52,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.95,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.11,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.66,0.9486074033866696,94.86074033866696,0.0,0.0,-0.0,0.0,0.0,8558.017193476044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.96,0.9486074033866696,94.86074033866696,-0.0,0.0,0.0,0.0,0.0,8558.017193476044,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.39,0.9486074033866696,94.86074033866696,-0.0,0.0,0.0,0.0,0.0,8558.017193476044,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.75,0.9486074033866696,94.86074033866696,0.0,0.0,0.0,0.0,0.0,8558.017193476044,0.232,0.0,0.0,0.0,0.232,30.334000000000003,0.232,30.334000000000003,0.232,0.232
130.34,0.9486074033866696,94.86074033866696,0.0,0.0,0.0,0.0,0.0,8558.017193476044,6.032,0.0,0.0,0.0,6.032,786.21088,6.032,786.21088,6.032,6.032
128.29,1.0,100.0,0.0,0.0,5.139259661333043,0.0,-694.979687433382,7863.037506042661,11.252,5.417255338945997,0.0,0.0,11.252,1443.51908,11.252,1443.51908,5.834744661054003,5.834744661054003
130.03,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7863.037506042661,10.091999999999999,0.0,0.0,0.0,10.091999999999999,1312.2627599999998,10.091999999999999,1312.2627599999998,10.091999999999999,10.091999999999999
129.85,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7863.037506042661,5.9159999999999995,0.0,0.0,0.0,5.9159999999999995,768.1925999999999,5.9159999999999995,768.1925999999999,5.9159999999999995,5.9159999999999995
136.4,1.0,100.0,0.0,0.0,0.0,0.0,0.0,7863.037506042661,1.856,0.0,0.0,0.0,1.856,253.15840000000003,1.856,253.15840000000003,1.856,1.856
138.72,1.0,100.0,-0.0,0.0,0.0,0.0,0.0,7863.037506042661,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,1.0,100.0,-0.0,0.0,0.0,0.0,0.0,7863.037506042661,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.24,0.4729537233052701,47.29537233052701,-0.0,50.0,0.0,52.70462766947299,7493.0,15356.037506042661,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
143.85,-0.0,-0.0,-0.0,44.868329805051374,0.0,47.29537233052701,6392.390947325669,21748.42845336833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.868329805051374
137.96,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21748.42845336833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.49,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21748.42845336833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.83,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21748.42845336833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.29,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,21748.42845336833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.49,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.84,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.33,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.61,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.87,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.38,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.55,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.92,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.53,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21748.42845336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,21748.42845336833,1.16,0.0,0.0,0.0,1.16,102.19599999999998,1.16,102.19599999999998,1.16,1.16
82.95,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,21748.42845336833,11.252,0.0,0.0,0.0,11.252,933.3534000000001,11.252,933.3534000000001,11.252,11.252
88.82,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,21748.42845336833,27.028000000000002,0.0,0.0,0.0,27.028000000000002,2400.62696,27.028000000000002,2400.62696,27.028000000000002,27.028000000000002
81.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21748.42845336833,31.552000000000003,0.0,0.0,0.0,31.552000000000003,2576.53632,31.552000000000003,2576.53632,31.552000000000003,31.552000000000003
77.53,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,21748.42845336833,24.823999999999998,0.0,0.0,0.0,24.823999999999998,1924.6047199999998,24.823999999999998,1924.6047199999998,24.823999999999998,24.823999999999998
68.0,0.10344442681942802,10.344442681942802,0.0,0.0,10.344442681942802,0.0,-741.472,21006.95645336833,10.904,10.904,0.0,0.0,10.904,741.472,10.904,741.472,0.0,0.0
50.64,0.11114773519959818,11.114773519959819,0.0,0.0,0.7703308380170172,0.0,-41.11968,20965.83677336833,0.812,0.812,0.0,0.0,0.812,41.11968,0.812,41.11968,0.0,0.0
49.91,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.39,0.11114773519959818,11.114773519959819,-0.0,0.0,0.0,0.0,0.0,20965.83677336833,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.83,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.65,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.85,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.72,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.68,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.14,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.52,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.26,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.35,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.81,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.82,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.72,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
