price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
100.4,1.0,2.0,1.0,0.0,0.9486832980505138,0.0,-111.58000000000001,2.0829016736845176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0829016736845176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.21,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0829016736845176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0829016736845176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.26,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0829016736845176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.73,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,148.35,150.4329016736845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145.27,0.0,0.0,0.0,0.8973665961010275,0.0,0.9459074466105402,129.12207951297685,279.5549811866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
107.37,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,279.5549811866614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.6,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,279.5549811866614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.94,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,279.5549811866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.66,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,279.5549811866614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.77,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,279.5549811866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.69,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,279.5549811866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.13,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,279.5549811866614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.21,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,279.5549811866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.43,0.05131670194948623,0.10263340389897246,0.10818510677891963,0.0,0.10263340389897246,0.0,-4.722279910899841,274.83270127576156,0.0,0.0,0.10818510677891963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.73,0.5256583509747431,1.0513167019494862,1.0,0.0,0.9486832980505138,0.0,-38.89,235.94270127576158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.28,1.0,2.0,1.0,0.0,0.9486832980505138,0.0,-41.47,194.47270127576158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.44,1.0,2.0,0.0,0.0,0.0,0.0,0.0,194.47270127576158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.12,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,194.47270127576158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
80.28,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,78.9,273.3727012757616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.01,0.4729537233052701,0.9459074466105402,0.0,0.0,0.0,0.0,0.0,273.3727012757616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.43,0.0,0.0,0.0,0.8973665961010275,0.0,0.9459074466105402,66.44999644128109,339.8226977170427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
62.36,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,339.8226977170427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.89,0.05131670194948623,0.10263340389897246,0.10818510677891963,0.0,0.10263340389897246,0.0,-6.967120876562424,332.85557684048024,0.0,0.0,0.10818510677891963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.39,0.5256583509747431,1.0513167019494862,1.0,0.0,0.9486832980505138,0.0,-62.88,269.97557684048024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.65,1.0,2.0,1.0,0.0,0.9486832980505138,0.0,-64.16,205.81557684048025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.38,1.0,2.0,-0.0,0.0,-0.0,0.0,0.0,205.81557684048025,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.31,1.0,2.0,0.0,0.0,0.0,0.0,0.0,205.81557684048025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.43,0.5270462766947299,1.0540925533894598,0.0,0.8973665961010275,0.0,0.9459074466105402,93.37099432431192,299.18657116479216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
108.09,-0.0,-0.0,0.0,1.0,0.0,1.0540925533894598,106.71000000000001,405.89657116479214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.89657116479214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.78,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,405.89657116479214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.49,0.05131670194948623,0.10263340389897246,0.10818510677891963,0.0,0.10263340389897246,0.0,-9.885955057457675,396.01061610733444,0.0,0.0,0.10818510677891963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.12,0.5256583509747431,1.0513167019494862,1.0,0.0,0.9486832980505138,0.0,-77.82000000000001,318.19061610733445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.95,1.0,2.0,1.0,0.0,0.9486832980505138,0.0,-85.76,232.43061610733446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.43,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.29,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.52,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.95,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.11,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.66,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
