price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
1.6278363782366676,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6583583103286048,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.10896353267373,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.478176936107021,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7732222796624171,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8037442117543546,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9228817217920635,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.156883201163585,0.5033014178772158,50.33014178772158,0.0,0.0,0.3301417877215788,0.0,-0.7505953540049276,-0.7505953540049276,0.34800000000000003,0.34800000000000003,0.0,0.0,0.34800000000000003,0.7505953540049276,0.34800000000000003,0.7505953540049276,0.0,0.0
3.601587986848627,0.5594255217898843,55.94255217898842,0.0,0.0,5.612410391266839,0.0,-21.306994530196476,-22.057589884201406,5.9159999999999995,5.9159999999999995,0.0,0.0,5.9159999999999995,21.306994530196476,5.9159999999999995,21.306994530196476,0.0,0.0
3.764371624672294,0.7002860178844245,70.02860178844244,0.0,0.0,14.08604960945403,0.0,-55.893389883134226,-77.95097976733564,14.848,14.848,0.0,0.0,14.848,55.893389883134226,14.848,55.893389883134226,0.0,0.0
3.815241511492189,0.8686583296224296,86.86583296224296,0.0,0.0,16.837231173800518,0.0,-67.71290634596338,-145.66388611329901,17.748,17.748,0.0,0.0,17.748,67.71290634596338,17.748,67.71290634596338,0.0,0.0
3.8762853756760647,1.0,100.0,0.0,0.0,13.134167037757038,0.0,-53.66572776685836,-199.32961388015738,14.732,13.844627669472994,0.0,0.0,14.732,57.10543615445978,14.732,57.10543615445978,0.8873723305270058,0.8873723305270058
5.463425844456816,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,-199.32961388015738,6.612,0.0,0.0,0.0,6.612,36.12417168354847,6.612,36.12417168354847,6.612,6.612
11.372013706863196,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,-199.32961388015738,0.232,0.0,0.0,0.0,0.232,2.6383071799922617,0.232,2.6383071799922617,0.232,0.232
17.586022834639117,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.640654884952124,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.68172971483682,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.634763843183906,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.79728802583081,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.736563349449707,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.50948140109165,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9704239080219175,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8792355940061056,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.746973888274377,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.632109918940564,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.142132109513378,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.971821139073445,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.59314993348537,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.29791004439218,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-199.32961388015738,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.92448714613458,1.0,100.0,-0.0,0.0,0.0,0.0,0.0,-199.32961388015738,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.88389671609606,1.0,100.0,-0.0,0.0,0.0,0.0,0.0,-199.32961388015738,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.6446295156018,0.4729537233052701,47.29537233052701,0.0,50.0,0.0,52.70462766947299,6013.2314757800905,5813.9018618999335,8.351999999999999,0.0,0.0,0.0,8.351999999999999,1015.9759457143061,8.351999999999999,1015.9759457143061,8.351999999999999,58.352
119.3895455579412,0.20986065471968807,20.986065471968807,0.0,24.959199999999996,0.0,26.3093068585582,2945.423849489766,8759.3257113897,28.072,0.0,0.0,0.0,28.072,3351.5033229025253,28.072,3351.5033229025253,28.072,53.0312
108.57349472397637,0.20986065471968807,20.986065471968807,0.0,0.0,0.0,0.0,0.0,8759.3257113897,40.832,0.0,0.0,0.0,40.832,4433.272936569403,40.832,4433.272936569403,40.832,40.832
99.2357767067002,0.6324421430033089,63.244214300330896,0.0,0.0,42.25814882836209,0.0,-4420.358437623254,4338.967273766446,44.544000000000004,44.544000000000004,0.0,0.0,44.544000000000004,4420.358437623254,44.544000000000004,4420.358437623254,0.0,0.0
103.1612932255909,1.0,100.0,0.0,0.0,36.755785699669104,0.0,-3996.8811447322937,342.08612903415224,38.744,38.744,0.0,0.0,38.744,3996.8811447322937,38.744,3996.8811447322937,0.0,0.0
108.2644647001488,1.0,100.0,0.0,0.0,0.0,0.0,0.0,342.08612903415224,23.548000000000002,0.0,0.0,0.0,23.548000000000002,2549.4116147591044,23.548000000000002,2549.4116147591044,23.548000000000002,23.548000000000002
120.76765242095604,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,342.08612903415224,4.175999999999999,0.0,0.0,0.0,4.175999999999999,504.32571650991235,4.175999999999999,504.32571650991235,4.175999999999999,4.175999999999999
128.35141624894058,1.0,100.0,-0.0,0.0,0.0,0.0,0.0,342.08612903415224,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.43699582944026,0.4729537233052701,47.29537233052701,-0.0,50.0,0.0,52.70462766947299,6952.849791472013,7294.935920506165,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
136.7119312178972,0.051392596613330344,5.139259661333035,-0.0,39.99279999999998,0.0,42.156112669193966,5412.302858811116,12707.23877931728,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99279999999998
105.05723418258704,0.051392596613330344,5.139259661333035,0.0,0.0,-0.0,0.0,0.0,12707.23877931728,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
