price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
1.481911127169242,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.509696960803665,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0095519553840462,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4353113936059647,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7039077854053899,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7316936190398132,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.750507518968667,0.5,50.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9635322434992457,0.5033014178772158,50.33014178772158,0.0,0.0,0.3301417877215788,0.0,-0.6833092207377376,-0.6833092207377376,0.34800000000000003,0.34800000000000003,0.0,0.0,0.34800000000000003,0.6833092207377376,0.34800000000000003,0.6833092207377376,0.0,0.0
3.278728368861948,0.5594255217898843,55.94255217898842,0.0,0.0,5.612410391266839,0.0,-19.396957030187284,-20.08026625092502,5.9159999999999995,5.9159999999999995,0.0,0.0,5.9159999999999995,19.396957030187284,5.9159999999999995,19.396957030187284,0.0,0.0
3.426919481578872,0.7002860178844245,70.02860178844244,0.0,0.0,14.08604960945403,0.0,-50.88290046248309,-70.96316671340811,14.848,14.848,0.0,0.0,14.848,50.88290046248309,14.848,50.88290046248309,0.0,0.0
3.473229204302911,0.8686583296224296,86.86583296224296,0.0,0.0,16.837231173800518,0.0,-61.642871917968066,-132.60603863137618,17.748,17.748,0.0,0.0,17.748,61.642871917968066,17.748,61.642871917968066,0.0,0.0
3.5288008715717574,1.0,100.0,0.0,0.0,13.134167037757038,0.0,-48.85493418662277,-181.46097281799894,14.732,13.844627669472994,0.0,0.0,14.732,51.98629443999513,14.732,51.98629443999513,0.8873723305270058,0.8873723305270058
4.973664220561768,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,-181.46097281799894,6.612,0.0,0.0,0.0,6.612,32.88586782635441,6.612,32.88586782635441,6.612,6.612
13.544860104803758,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,-181.46097281799894,0.232,0.0,0.0,0.0,0.232,3.142407544314472,0.232,3.142407544314472,0.232,0.232
23.059515659804287,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-181.46097281799894,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.2054904804093,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-181.46097281799894,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.143734118755734,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-181.46097281799894,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.884848874373503,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-181.46097281799894,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.071375457572275,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,-181.46097281799894,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
