price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,objective,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh,bess_additional_export_mwh,profile_charge_mwh,profile_discharge_mwh
89.93,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,338618.1408054435,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.21,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,338618.1408054435,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.3,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,338618.1408054435,0.572004084,-0.0,0.0,-0.0,0.572004084,73.17076242528002,0.572004084,73.17076242528002,0.572004084,0.572004084,0.0,0.0,0.0
110.0,0.015658153628851014,1.5658153628851013,0.0,0.0,1.5658153628851013,0.0,-179.27886478668,-179.27886478668,338438.86194065685,1.650514314,1.650514314,0.0,0.0,1.650514314,179.27886478668,1.650514314,179.27886478668,0.0,0.0,-1.650514314,0.0,0.0
90.66,0.05000536650269354,5.000536650269354,0.0,0.0,3.434721287384253,0.0,-323.23950170496,-323.23950170496,338115.62243895186,3.620514132,3.620514132,0.0,0.0,3.620514132,323.23950170496,3.620514132,323.23950170496,0.0,0.0,-3.620514132,0.0,0.0
80.0,0.07255165364188286,7.255165364188286,0.0,0.0,2.2546287139189314,0.0,-186.84729651356002,-186.84729651356002,337928.7751424383,2.376587338,2.376587338,0.0,0.0,2.376587338,186.84729651356002,2.376587338,186.84729651356002,0.0,0.0,-2.376587338,0.0,0.0
68.67,0.09797710530058346,9.797710530058346,0.0,0.0,2.542545165870061,0.0,-180.34244364054,-180.34244364054,337748.4326987978,2.680077926,2.680077926,0.0,0.0,2.680077926,180.34244364054,2.680077926,180.34244364054,0.0,0.0,-2.680077926,0.0,0.0
50.45,0.1334925904442947,13.34925904442947,0.0,0.0,3.5515485143711234,0.0,-183.70143751694002,-183.70143751694002,337564.73126128083,3.743660842,3.743660842,0.0,0.0,3.743660842,183.70143751694002,3.743660842,183.70143751694002,0.0,0.0,-3.743660842,0.0,0.0
48.39,0.177474924909066,17.7474924909066,0.0,0.0,4.3982334464771276,0.0,-217.94518227924,-217.94518227924,337346.7860790016,4.636145124,4.636145124,0.0,0.0,4.636145124,217.94518227923996,4.636145124,217.94518227923996,0.0,0.0,-4.636145124,0.0,0.0
49.54,0.24838425249102802,24.8384252491028,0.0,0.0,7.090932758196202,0.0,-359.97189192272,-359.97189192272,336986.8141870789,7.474499417,7.474499417,0.0,0.0,7.474499417,359.97189192272,7.474499417,359.97189192272,0.0,0.0,-7.474499417,0.0,0.0
46.54,0.3304537555359255,33.04537555359255,0.0,0.0,8.206950304489744,0.0,-390.67397572231994,-390.67397572231994,336596.1402113566,8.650885202,8.650885202,0.0,0.0,8.650885202,390.67397572231994,8.650885202,390.67397572231994,0.0,0.0,-8.650885202,0.0,0.0
70.7,0.4128182337412111,41.28182337412111,0.0,0.0,8.236447820528559,0.0,-601.8347367264801,-601.8347367264801,335994.3054746301,8.681978314,8.681978314,0.0,0.0,8.681978314,601.8347367264801,8.681978314,601.8347367264801,0.0,0.0,-8.681978314,0.0,0.0
97.55,0.48494142048182637,48.49414204818264,0.0,0.0,7.212318674061529,0.0,-731.1277518111899,-731.1277518111899,335263.1777228189,7.602451407,7.602451407,0.0,0.0,7.602451407,731.12775181119,7.602451407,731.12775181119,0.0,0.0,-7.602451407,0.0,0.0
119.7,0.5048015021441862,50.480150214418614,0.0,0.0,1.9860081662359774,0.0,-247.69539709608003,-247.69539709608003,335015.4823257228,2.093436419,2.093436419,0.0,0.0,2.093436419,247.69539709608003,2.093436419,247.69539709608003,0.0,0.0,-2.093436419,0.0,0.0
116.5,0.5049975452898621,50.4997545289862,0.0,0.0,0.019604314567588932,0.0,-2.37892740144,-2.37892740144,335013.1033983214,0.020664762,0.020664762,0.0,0.0,0.020664762,2.37892740144,0.020664762,2.37892740144,0.0,0.0,-0.020664762,0.0,0.0
100.8,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.77,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.03,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.24,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.08,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.73,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.46,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.19,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.27,0.5049975452898621,50.4997545289862,0.0,0.0,-0.0,0.0,0.0,0.0,335013.1033983214,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.47,0.5049975452898621,50.4997545289862,-0.0,0.0,0.0,0.0,0.0,0.0,335013.1033983214,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.12,0.5049975452898621,50.4997545289862,-0.0,0.0,0.0,0.0,0.0,0.0,335013.1033983214,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.64,-0.0,-0.0,0.0,47.908273677299995,0.0,50.499754528986195,6527.981371268897,6527.981371268897,341541.0847695903,0.570574822,0.0,0.0,0.0,0.570574822,77.74652524572,0.570574822,77.74652524572,0.570574822,48.47884849929999,47.908273677299995,0.0,0.0
132.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341541.0847695903,2.533802217,0.0,0.0,0.0,2.533802217,331.44666800577,2.533802217,331.44666800577,2.533802217,2.533802217,0.0,0.0,0.0
124.2,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,341541.0847695903,7.727114316,0.0,0.0,0.0,7.727114316,949.04418029112,7.727114316,949.04418029112,7.727114316,7.727114316,0.0,0.0,0.0
119.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341541.0847695903,10.29266884,0.0,0.0,0.0,10.29266884,1217.5197970836,10.29266884,1217.5197970836,10.29266884,10.29266884,0.0,0.0,0.0
103.77,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,341541.0847695903,9.568553716,0.0,0.0,0.0,9.568553716,979.72421498124,9.568553716,979.72421498124,9.568553716,9.568553716,0.0,0.0,0.0
97.14,0.15143925051197674,15.143925051197673,0.0,0.0,15.143925051197673,0.0,-1528.6263243832007,-1528.6263243832007,340012.4584452071,16.66234136,15.963098625555562,0.0,0.0,16.66234136,1595.5858086336,16.66234136,1595.5858086336,0.6992427344444376,0.6992427344444376,-15.963098625555562,0.0,0.0
93.05,0.34173517287192473,34.173517287192475,0.0,0.0,19.0295922359948,0.0,-1838.8040812549,-1838.8040812549,338173.6543639522,20.05895147,20.05895147,0.0,0.0,20.05895147,1838.8040812549,20.05895147,1838.8040812549,0.0,0.0,-20.05895147,0.0,0.0
94.72,0.5270462766947299,52.70462766947299,0.0,0.0,18.53111038228052,0.0,-1823.2573996364,-1823.2573996364,336350.39696431585,19.53350546,19.53350546,0.0,0.0,19.53350546,1823.2573996364001,19.53350546,1823.2573996364001,0.0,0.0,-19.53350546,0.0,0.0
101.89,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,336350.39696431585,17.36015547,0.0,0.0,0.0,17.36015547,1744.8692262897,17.36015547,1744.8692262897,17.36015547,17.36015547,0.0,0.0,0.0
103.29,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,336350.39696431585,19.86709766,0.0,0.0,0.0,19.86709766,2024.6559225306,19.86709766,2024.6559225306,19.86709766,19.86709766,0.0,0.0,0.0
108.37,0.0,0.0,0.0,50.0,0.0,52.70462766947299,5349.5,5349.5,341699.89696431585,8.220263021,0.0,0.0,0.0,8.220263021,879.48594061679,8.220263021,879.48594061679,8.220263021,58.220263021,50.0,0.0,0.0
92.5,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,341699.89696431585,2.309171413,0.0,0.0,0.0,2.309171413,210.41169915256,2.309171413,210.41169915256,2.309171413,2.309171413,0.0,0.0,0.0
48.08,0.0006824924696476787,0.06824924696476788,0.0,0.0,0.06824924696476788,0.0,-3.3596457741,-3.3596457741,341696.5373185417,0.071941023,0.071941023,0.0,0.0,0.071941023,3.3596457741,0.071941023,3.3596457741,0.0,0.0,-0.071941023,0.0,0.0
40.93,0.0006824924696476787,0.06824924696476788,-0.0,0.0,0.0,0.0,0.0,0.0,341696.5373185417,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.85,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.04,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.58,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.62,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.96,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.52,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.19,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.33,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.36,0.0006824924696476787,0.06824924696476788,0.0,0.0,-0.0,0.0,0.0,0.0,341696.5373185417,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.83,0.0006824924696476787,0.06824924696476788,-0.0,0.0,0.0,0.0,0.0,0.0,341696.5373185417,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.021621788577021836,2.1621788577021834,0.0,0.0,2.0939296107374155,0.0,-107.3138505582,-107.3138505582,341589.22346798354,2.20719561,2.20719561,0.0,0.0,2.20719561,107.31385055819999,2.20719561,107.31385055819999,0.0,0.0,-2.20719561,0.0,0.0
58.96,0.0,0.0,0.0,2.0512229697,0.0,2.1621788577021834,118.109418595326,118.109418595326,341707.33288657886,7.880783659,0.0,0.0,0.0,7.880783659,453.77552308522,7.880783659,453.77552308522,7.880783659,9.9320066287,2.0512229696999995,0.0,0.0
49.57,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,341707.33288657886,21.75074429,-0.0,0.0,-0.0,21.75074429,1048.1683673351,21.75074429,1048.1683673351,21.75074429,21.75074429,0.0,0.0,0.0
46.09,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,341707.33288657886,47.1063586,0.0,0.0,0.0,47.1063586,2106.125293006,47.1063586,2106.125293006,47.1063586,47.1063586,0.0,0.0,0.0
40.96,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,341707.33288657886,72.48127567,0.0,0.0,0.0,72.48127567,2868.8088910185998,72.48127567,2868.8088910185998,72.48127567,72.48127567,0.0,0.0,0.0
38.62,0.05131670194948626,5.131670194948626,0.0,0.0,5.131670194948626,0.0,-201.4406688223484,-201.4406688223484,341505.89221775654,75.77848818,5.409255338945984,0.0,0.0,75.77848818,2821.9908998231995,75.77848818,2821.9908998231995,70.36923284105401,70.36923284105401,-5.409255338945982,0.0,0.0
33.5,0.5256583509747431,52.56583509747431,0.0,0.0,47.43416490252569,0.0,-1606.0,-1606.0,339899.89221775654,77.61779769,50.0,0.0,0.0,77.61779769,2493.0836618027997,77.61779769,2493.0836618027997,27.617797690000003,27.617797690000003,-50.0,0.0,0.0
36.37,1.0,100.0,0.0,0.0,47.43416490252569,0.0,-1749.4999999999998,-1749.4999999999998,338150.39221775654,79.20239403,50.0,0.0,0.0,79.20239403,2771.2917671096993,79.20239403,2771.2917671096993,29.202394029999994,29.202394029999994,-50.0,0.0,0.0
40.57,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,338150.39221775654,70.24022162,0.0,0.0,0.0,70.24022162,2752.7142852877996,70.24022162,2752.7142852877996,70.24022162,70.24022162,0.0,0.0,0.0
48.75,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,338150.39221775654,60.6630549,0.0,0.0,0.0,60.6630549,2873.608910613,60.6630549,2873.608910613,60.6630549,60.6630549,0.0,0.0,0.0
53.14,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,338150.39221775654,40.054849,0.0,0.0,0.0,40.054849,2073.23898424,40.054849,2073.23898424,40.054849,40.054849,0.0,0.0,0.0
53.22,0.5270462766947299,52.70462766947299,0.0,44.868329805051374,0.0,47.29537233052701,2325.9742170938634,2325.9742170938634,340476.3664348504,17.15431264,0.0,0.0,0.0,17.15431264,889.2795672576,17.15431264,889.2795672576,17.15431264,62.022642445051375,44.868329805051374,0.0,0.0
49.24,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.671130048,0.0,0.0,0.0,0.671130048,32.12028409728,0.671130048,32.12028409728,0.671130048,0.671130048,0.0,0.0,0.0
43.97,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.61,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.17,0.5270462766947299,52.70462766947299,0.0,0.0,-0.0,0.0,0.0,0.0,340476.3664348504,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.58,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.67,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.48,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.93,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.47,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.88,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.04,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.62,0.5270462766947299,52.70462766947299,-0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.05,0.5270462766947299,52.70462766947299,0.0,0.0,0.0,0.0,0.0,0.0,340476.3664348504,5.302718491,0.0,0.0,0.0,5.302718491,258.08330895697,5.302718491,258.08330895697,5.302718491,5.302718491,0.0,0.0,0.0
57.73,-0.0,-0.0,0.0,50.0,0.0,52.70462766947299,2817.5,2817.5,343293.8664348504,26.51615105,0.0,0.0,0.0,26.51615105,1494.1851116675,26.51615105,1494.1851116675,26.51615105,76.51615105,50.0,0.0,0.0
51.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343293.8664348504,50.25839045,0.0,0.0,0.0,50.25839045,2526.9918718259996,50.25839045,2526.9918718259996,50.25839045,50.25839045,0.0,0.0,0.0
49.03,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,343293.8664348504,70.42930848,0.0,0.0,0.0,70.42930848,3355.956549072,70.42930848,3355.956549072,70.42930848,70.42930848,0.0,0.0,0.0
43.2,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,343293.8664348504,84.58606068,0.0,0.0,0.0,84.58606068,3537.3890576376,84.58606068,3537.3890576376,84.58606068,84.58606068,0.0,0.0,0.0
26.71,0.05131670194948626,5.131670194948626,0.0,0.0,5.131670194948626,0.0,-137.01643773550177,-137.01643773550177,343156.84999711486,92.45600996,5.409255338945984,0.0,2.456009960000003,92.45600996,2341.9107322868003,92.45600996,2341.9107322868003,87.04675462105402,87.04675462105402,-5.409255338945982,0.0,0.0
24.63,0.5256583509747431,52.56583509747431,0.0,0.0,47.43416490252569,0.0,-1162.5,-1162.5,341994.34999711486,93.8682709,50.0,0.0,3.868270899999999,93.8682709,2182.437298425,93.8682709,2182.437298425,43.8682709,43.8682709,-50.0,0.0,0.0
25.68,1.0,100.0,0.0,0.0,47.43416490252569,0.0,-1215.0,-1215.0,340779.34999711486,89.01691417,50.0,0.0,0.0,89.01691417,2163.111014331,89.01691417,2163.111014331,39.01691417000001,39.01691417000001,-50.0,0.0,0.0
31.85,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340779.34999711486,76.36696281,0.0,0.0,0.0,76.36696281,2326.9013568207,76.36696281,2326.9013568207,76.36696281,76.36696281,0.0,0.0,0.0
47.55,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340779.34999711486,60.37316487,0.0,0.0,0.0,60.37316487,2787.4290220478997,60.37316487,2787.4290220478997,60.37316487,60.37316487,0.0,0.0,0.0
94.6,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340779.34999711486,39.486349,0.0,0.0,0.0,39.486349,3680.9174537799995,39.486349,3680.9174537799995,39.486349,39.486349,0.0,0.0,0.0
130.0,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340779.34999711486,16.28218587,0.0,0.0,0.0,16.28218587,2094.2147465994,16.28218587,2094.2147465994,16.28218587,16.28218587,0.0,0.0,0.0
131.5,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340779.34999711486,0.770912194,0.0,0.0,0.0,0.770912194,100.31109468328,0.770912194,100.31109468328,0.770912194,0.770912194,0.0,0.0,0.0
120.6,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.68,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.12,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.53,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.68,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.04,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.9,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.43,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.07,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,340779.34999711486,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.22,1.0,100.0,-0.0,0.0,0.0,0.0,0.0,0.0,340779.34999711486,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.54,0.4729537233052701,47.29537233052701,-0.0,50.0,0.0,52.70462766947299,8308.0,8308.0,349087.34999711486,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
163.79,0.0,0.0,0.0,44.868329805051374,0.0,47.29537233052701,7287.065443638393,7287.065443638393,356374.4154407533,5.737143816,0.0,0.0,0.0,5.737143816,931.7695271565599,5.737143816,931.7695271565599,5.737143816,50.605473621051374,44.868329805051374,0.0,0.0
128.38,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,356374.4154407533,26.5022852,0.0,0.0,0.0,26.5022852,3365.7902203999997,26.5022852,3365.7902203999997,26.5022852,26.5022852,0.0,0.0,0.0
103.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,356374.4154407533,49.11508049,-0.0,0.0,-0.0,49.11508049,5030.3665437858,49.11508049,5030.3665437858,49.11508049,49.11508049,0.0,0.0,0.0
88.76,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,356374.4154407533,68.29989684,-0.0,0.0,-0.0,68.29989684,5968.044985879201,68.29989684,5968.044985879201,68.29989684,68.29989684,0.0,0.0,0.0
80.98,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,356374.4154407533,82.4965964,0.0,0.0,0.0,82.4965964,6566.729073440001,82.4965964,6566.729073440001,82.4965964,82.4965964,0.0,0.0,0.0
74.9,0.4743416490252569,47.43416490252569,0.0,0.0,47.43416490252569,0.0,-3676.0000000000005,-3676.0000000000005,352698.4154407533,90.68894368,50.0,0.0,0.6889436799999942,90.68894368,6667.4511393536,90.68894368,6667.4511393536,40.688943679999994,40.688943679999994,-50.0,0.0,0.0
71.66,0.9486832980505138,94.86832980505137,0.0,0.0,47.43416490252569,0.0,-3514.0,-3514.0,349184.4154407533,91.18625878,50.0,0.0,1.1862587800000028,91.18625878,6408.5702670584005,91.18625878,6408.5702670584005,41.18625878,41.18625878,-50.0,0.0,0.0
78.91,1.0,100.0,0.0,0.0,5.131670194948626,0.0,-419.3795664284821,-419.3795664284821,348765.0358743248,89.47612293,5.409255338945984,0.0,0.0,89.47612293,6937.083810762901,89.47612293,6937.083810762901,84.06686759105402,84.06686759105402,-5.409255338945982,0.0,0.0
82.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,348765.0358743248,78.93279779,0.0,0.0,0.0,78.93279779,6363.5621578298,78.93279779,6363.5621578298,78.93279779,78.93279779,0.0,0.0,0.0
100.35,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,348765.0358743248,63.52296531,0.0,0.0,0.0,63.52296531,6286.867876730699,63.52296531,6286.867876730699,63.52296531,63.52296531,0.0,0.0,0.0
133.77,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,348765.0358743248,41.64228553,0.0,0.0,0.0,41.64228553,5513.022181316701,41.64228553,5513.022181316701,41.64228553,41.64228553,0.0,0.0,0.0
158.11,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,348765.0358743248,18.22437588,0.0,0.0,0.0,18.22437588,2856.3064316724003,18.22437588,2856.3064316724003,18.22437588,18.22437588,0.0,0.0,0.0
156.25,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.938143531,-0.0,0.0,-0.0,0.938143531,145.29028864597,0.938143531,145.29028864597,0.938143531,0.938143531,0.0,0.0,0.0
142.94,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.02,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.12,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.85,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.68,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.42,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,348765.0358743248,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
